x,y,label
-0.30249982083667826,0.3522817821356774,1.0
-0.8979617090702174,0.1049985940360938,0.0
-0.5392932401447997,-0.1715389508849352,1.0
-0.4638966204332121,-0.5628685414767454,1.0
0.12507659408917005,-0.15769771429262558,1.0
-0.2304799338098258,-0.37561904788524825,0.0
-0.24024997883238852,-0.3591731209688743,0.0
-0.04193965932315746,-0.3118754325245443,1.0
-0.3358309907418757,-0.68053878383047,1.0
-0.6416390870140062,0.47664499900987956,0.0
0.7458391302541787,-0.0927756063757752,1.0
0.7520894088847343,-0.13589260432945682,1.0
-0.6041881186578223,0.5582010456897388,0.0
-0.4079161095728635,0.4696090171218392,1.0
-0.21171322430858186,-0.15418158877366772,0.0
-0.023984991180564075,-0.04228767045446902,0.0
0.2365208379749062,0.6168613973282056,0.0
-0.7995110303560751,0.32228752689737616,0.0
-0.186807246220411,-0.7133276471727974,1.0
-0.5570714628738579,0.2191992261909752,1.0
0.4569789161159563,-0.2712942522009397,0.0
-0.2931295839891548,0.5706807164667953,1.0
-0.3516969234905246,0.4990402240326468,1.0
0.3824000522026263,-0.30099967058772914,0.0
-0.19537366342553963,-0.19830932785746969,0.0
0.23908367916510942,-0.78674774205269,1.0
-0.5198123376812265,0.5347856010272065,0.0
0.06415945518254373,0.47418975188809354,1.0
0.1618230696809999,0.7393856259656966,0.0
0.2955973693609788,0.1799414553277887,1.0
0.18285913806916665,0.8114035147473482,0.0
0.636690626440892,-0.48429641893148356,1.0
0.4387381607717451,0.3537115541088427,0.0
-0.003553059985698881,-0.24402971421884379,1.0
0.4100757218488389,-0.11216753637580346,0.0
-0.19064277465374113,-0.5621514276830317,0.0
0.7785488768069502,-0.29762553041647866,1.0
-0.025940370201313345,0.09594110678662982,1.0
-0.6714566480386118,0.5498910500387797,0.0
0.5773065585510382,-0.08271633908284559,0.0
-0.5530247067326179,0.10501802470384591,1.0
-0.8758857981211376,0.10415885701410588,0.0
-0.6628786001390684,0.54418486411773,0.0
-0.2035842712294822,0.16621076099417476,0.0
0.5559473187553166,0.2536960327249198,0.0
0.23904796391955885,0.7010495438088915,0.0
-0.7029828989164557,0.5167035378498466,0.0
0.11286015880394018,0.7281741223253846,0.0
-0.5490389908825353,0.25838305378098325,1.0
-0.43404176702858543,0.7693835943373644,0.0
-0.1353020806216385,-0.41933054452605245,0.0
-0.14160565094318267,0.12324037313880365,0.0
-0.2387146383603178,-0.7578405973671702,1.0
-0.1681524151042728,0.6523514767574254,1.0
-0.6496827298658264,0.4345170898201771,0.0
-0.08636131903862032,0.8374721081347798,0.0
-0.8608792209206377,0.1247391582035664,0.0
-0.23092758351632037,-0.11606556983645921,0.0
-0.018100938274690948,-0.5225990515916045,0.0
-0.4816320041704454,-0.6454895681958874,1.0
0.6836446555149274,-0.2827586692826747,1.0
0.3059417882169766,-0.31556217467432734,0.0
-0.4606033501796506,0.6463640084464326,0.0
-0.23841128378056042,-0.30701401722250954,0.0
0.13513367063118942,0.6991116360234721,0.0
-0.4447585414521791,0.6103990980609193,0.0
-0.5328418176349727,0.045169792887330695,1.0
-0.0745983056024776,0.8528552612313698,0.0
0.14741668225090243,-0.08121733246817786,1.0
0.6649393435400055,-0.29292371874414525,1.0
-0.18120604940596086,0.45567938307626066,1.0
-0.210751547118751,0.8575888405535663,0.0
0.32112003563290004,-0.7800652121677326,1.0
-0.5447438252128972,-0.16844808037551529,1.0
-0.5995655403714107,0.5140915886333961,0.0
-0.8111222690299162,0.2863255414135484,0.0
-0.7851888458560954,0.2484236736492036,0.0
0.7379067410192957,-0.3631536187678348,1.0
0.3257969585040479,0.23977636908347377,1.0
-0.38341295357294347,0.5576786545453638,1.0
-0.5555180506882994,-0.45144335593789997,1.0
0.033850840795320636,-0.19844238826419824,1.0
-0.4700550088935249,0.23832772671251634,1.0
-0.46885788387480587,0.37650993190665294,1.0
-0.01242811336662708,-0.6176366631887955,0.0
-0.2257310909868364,-0.8320683323904939,1.0
0.4879285603749566,-0.00031933783215776224,0.0
-0.017026574985597343,-0.6938995714077012,1.0
0.7443506354025766,-0.14451152872356177,1.0
0.7647491604644934,-0.4106280162150522,1.0
-0.136267889291819,-0.7855132351304864,1.0
0.7641814778462068,-0.2010607372908677,1.0
0.084047925700103,-0.9060972388279891,1.0
-0.2584176580357296,-0.8214325348964309,1.0
-0.30802243377602434,-0.7458776832591452,1.0
0.292620517594143,-0.7881463328633448,1.0
-0.479443353829749,0.7017943876055717,0.0
0.4350110513130423,-0.6916079504939285,1.0
0.36622727138985245,0.726677621362745,0.0
0.559330043122704,-0.47980321211959787,1.0
0.002109328813668654,0.08121261682389336,0.0
-0.14162352678655532,0.8533642032919766,0.0
0.5216058696282877,-0.07423909752519009,0.0
0.14864555581019823,0.7520101555712799,0.0
0.2369864447741803,-0.05691855942459012,1.0
-0.699079871434924,0.30813834266591944,0.0
-0.155462451951634,-0.7603327653159573,1.0
-0.2878648585186323,-0.194546095980193,0.0
-0.13212643449639794,-0.8019339754531224,1.0
-0.13364264276057558,-0.2964481599029879,0.0
0.4921231482753359,-0.5617407333517539,1.0
-0.36323746218628905,0.736718176856594,0.0
-0.27481963206267124,-0.5900957028866625,1.0
-0.6943589835739195,0.4516329479536203,0.0
-0.20128460076731802,0.051390694869484,0.0
-0.5244480037581701,-0.28309207336532116,1.0
0.22302113259950107,0.7208856129791126,0.0
0.5163031199616965,-0.07605220326507511,0.0
0.5765629361367397,-0.1578638463093871,0.0
-0.8260364636428048,0.15834160806777953,0.0
-0.15808373945995102,0.2192862047137376,0.0
-0.345808802947271,0.44561460697695954,1.0
-0.25332456373086354,-0.01672369732816914,0.0
-0.26568030842385815,-0.4401665793635626,0.0
-0.2185647756921345,0.09834685948818045,0.0
0.11496984289125756,-0.5080396483117207,0.0
-0.12685719964111253,-0.7669001656850453,1.0
-0.6658676175668318,-0.05019665030891063,1.0
0.07740929257263218,-0.2005664571545197,1.0
0.2778403375384839,0.6647037433112919,0.0
0.2659724210786274,0.2702987740043563,1.0
-0.430635707080385,0.6661565739750834,0.0
0.06460973591719843,-0.7388649402528937,1.0
-0.7358837219439365,0.3171322679178603,0.0
